Region,Codigo region,Comuna,Codigo comuna,Poblacion,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102
Coquimbo,04,Total,,836096.0,0.0,0.0,0.0,2.0,7.0,22.0,20.0,19.0,13.0,18.0,17.0,66.0,198.0,222.0,269.0,486.0,524.0,573.0,615.0,706.0,681.0,872.0,841.0,906.0,956.0,969.0,936.0,995.0,815.0,728.0,600.0,362.0,436.0,273.0,227.0,169.0,140.0,101.0,99.0,113.0,175.0,222.0,287.0,313.0,362.0,316.0,429.0,323.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valparaiso,05,Algarrobo,05602,15174.0,0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,6.0,13.0,10.0,7.0,19.0,20.0,6.0,6.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,12.0,10.0,9.0,1.0,4.0,4.0,13.0,2.0,5.0,15.0,14.0,4.0,1.0,4.0,15.0,8.0,6.0,4.0,4.0,6.0,8.0,0.0
Valparaiso,05,Cabildo,05402,20663.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,7.0,7.0,17.0,20.0,40.0,50.0,60.0,39.0,44.0,21.0,11.0,6.0,10.0,19.0,19.0,25.0,27.0,20.0,13.0,7.0,10.0,5.0,6.0,2.0,12.0,6.0,3.0,6.0,9.0,4.0,4.0,2.0,5.0,32.0,24.0,0.0
Valparaiso,05,Calera,05502,53591.0,0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,4.0,7.0,2.0,2.0,7.0,19.0,21.0,21.0,52.0,62.0,85.0,87.0,100.0,100.0,106.0,89.0,83.0,146.0,92.0,71.0,97.0,84.0,52.0,39.0,28.0,20.0,25.0,15.0,15.0,15.0,22.0,11.0,13.0,12.0,7.0,6.0,10.0,12.0,25.0,18.0,0.0
Valparaiso,05,Calle Larga,05302,16482.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,4.0,3.0,8.0,29.0,25.0,27.0,24.0,23.0,41.0,20.0,9.0,8.0,12.0,17.0,7.0,28.0,0.0,10.0,8.0,5.0,10.0,17.0,15.0,11.0,5.0,7.0,10.0,9.0,9.0,2.0,11.0,6.0,7.0,6.0,8.0,12.0,7.0,0.0
Valparaiso,05,Cartagena,05603,25357.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,12.0,7.0,17.0,12.0,19.0,21.0,21.0,15.0,18.0,10.0,16.0,12.0,8.0,5.0,10.0,14.0,6.0,16.0,14.0,18.0,31.0,21.0,7.0,3.0,7.0,8.0,3.0,5.0,4.0,6.0,17.0,5.0,20.0,16.0,10.0,8.0,0.0
Valparaiso,05,Casablanca,05102,29170.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,13.0,25.0,27.0,18.0,26.0,28.0,26.0,32.0,35.0,57.0,59.0,35.0,16.0,23.0,16.0,26.0,21.0,21.0,8.0,9.0,6.0,5.0,9.0,7.0,17.0,9.0,23.0,29.0,16.0,28.0,36.0,47.0,28.0,0.0
Valparaiso,05,Catemu,05702,15213.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,14.0,15.0,14.0,4.0,19.0,8.0,13.0,8.0,15.0,23.0,29.0,17.0,27.0,36.0,19.0,13.0,7.0,17.0,15.0,13.0,17.0,8.0,4.0,5.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,5.0,5.0,0.0
Valparaiso,05,Concon,05103,45889.0,0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,10.0,6.0,9.0,16.0,19.0,27.0,53.0,45.0,52.0,84.0,76.0,57.0,37.0,13.0,21.0,24.0,28.0,32.0,21.0,38.0,34.0,15.0,22.0,25.0,12.0,11.0,18.0,24.0,33.0,23.0,22.0,24.0,36.0,34.0,38.0,40.0,62.0,31.0,0.0
Valparaiso,05,El Quisco,05604,17742.0,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,0.0,5.0,10.0,16.0,15.0,15.0,18.0,11.0,8.0,12.0,23.0,9.0,11.0,8.0,5.0,13.0,13.0,6.0,13.0,40.0,25.0,11.0,10.0,4.0,9.0,11.0,3.0,2.0,2.0,7.0,4.0,2.0,0.0,10.0,10.0,7.0,10.0,6.0,0.0
Valparaiso,05,El Tabo,05605,14338.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,4.0,7.0,6.0,16.0,27.0,21.0,20.0,23.0,33.0,19.0,9.0,10.0,26.0,18.0,5.0,4.0,2.0,5.0,18.0,8.0,8.0,4.0,5.0,2.0,1.0,6.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,8.0,10.0,10.0,4.0,0.0
Valparaiso,05,Hijuelas,05503,19099.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,10.0,14.0,13.0,11.0,20.0,23.0,20.0,30.0,26.0,25.0,30.0,29.0,21.0,17.0,19.0,12.0,15.0,8.0,1.0,11.0,17.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,3.0,7.0,15.0,0.0
Valparaiso,05,Isla de Pascua,05201,8277.0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,Juan Fernandez,05104,1033.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valparaiso,05,La Cruz,05504,25321.0,0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,8.0,7.0,4.0,6.0,14.0,16.0,11.0,13.0,25.0,17.0,23.0,30.0,40.0,22.0,15.0,22.0,19.0,16.0,24.0,28.0,11.0,17.0,20.0,11.0,9.0,10.0,17.0,8.0,6.0,13.0,5.0,3.0,7.0,11.0,6.0,16.0,17.0,0.0
Valparaiso,05,La Ligua,05401,37739.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,19.0,28.0,33.0,52.0,34.0,45.0,50.0,52.0,55.0,69.0,49.0,57.0,63.0,80.0,58.0,39.0,35.0,21.0,35.0,41.0,27.0,16.0,16.0,8.0,7.0,10.0,14.0,21.0,17.0,13.0,29.0,41.0,64.0,39.0,0.0
Valparaiso,05,Limache,05802,49931.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,9.0,7.0,1.0,7.0,24.0,33.0,25.0,36.0,87.0,100.0,104.0,90.0,95.0,61.0,59.0,47.0,48.0,89.0,52.0,67.0,58.0,39.0,29.0,19.0,22.0,20.0,20.0,20.0,18.0,13.0,12.0,17.0,15.0,23.0,17.0,19.0,13.0,14.0,37.0,26.0,0.0
Valparaiso,05,Llaillay,05703,26533.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,29.0,23.0,26.0,32.0,22.0,35.0,28.0,31.0,49.0,21.0,25.0,24.0,30.0,5.0,22.0,33.0,29.0,19.0,18.0,8.0,24.0,25.0,27.0,17.0,11.0,15.0,9.0,1.0,6.0,12.0,11.0,9.0,9.0,14.0,24.0,0.0
Valparaiso,05,Los Andes,05301,68093.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,9.0,21.0,57.0,85.0,93.0,135.0,111.0,111.0,100.0,87.0,66.0,68.0,53.0,26.0,34.0,10.0,21.0,37.0,43.0,41.0,40.0,52.0,57.0,19.0,33.0,14.0,15.0,19.0,15.0,4.0,5.0,14.0,19.0,30.0,29.0,46.0,54.0,0.0
Valparaiso,05,Nogales,05506,23490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,7.0,9.0,16.0,20.0,16.0,21.0,21.0,39.0,37.0,26.0,38.0,35.0,57.0,38.0,18.0,37.0,10.0,7.0,10.0,14.0,10.0,10.0,9.0,0.0,0.0,4.0,3.0,3.0,10.0,14.0,14.0,16.0,19.0,0.0
Valparaiso,05,Olmue,05803,19266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,11.0,8.0,13.0,22.0,15.0,10.0,22.0,16.0,19.0,17.0,18.0,34.0,37.0,25.0,11.0,15.0,2.0,4.0,8.0,12.0,12.0,16.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,9.0,9.0,4.0,7.0,3.0,0.0
Valparaiso,05,Panquehue,05704,7633.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,4.0,11.0,6.0,10.0,8.0,8.0,16.0,23.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
Valparaiso,05,Papudo,05403,6201.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,13.0,14.0,14.0,10.0,6.0,6.0,4.0,3.0,9.0,9.0,6.0,9.0,7.0,3.0,5.0,19.0,24.0,11.0,10.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,0.0
Valparaiso,05,Petorca,05404,10558.0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,4.0,5.0,10.0,11.0,10.0,7.0,13.0,10.0,15.0,12.0,13.0,11.0,16.0,3.0,7.0,6.0,1.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,5.0,4.0,0.0
Valparaiso,05,Puchuncavi,05105,20071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,8.0,29.0,26.0,23.0,18.0,14.0,11.0,6.0,9.0,10.0,10.0,11.0,7.0,9.0,9.0,6.0,1.0,5.0,4.0,5.0,3.0,4.0,6.0,2.0,1.0,4.0,8.0,3.0,5.0,18.0,12.0,7.0,4.0,0.0
Valparaiso,05,Putaendo,05705,17645.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,15.0,31.0,27.0,27.0,27.0,22.0,18.0,7.0,18.0,12.0,8.0,9.0,3.0,5.0,10.0,17.0,7.0,14.0,17.0,7.0,5.0,0.0,3.0,9.0,10.0,6.0,0.0,1.0,0.0,5.0,7.0,13.0,4.0,0.0
Valparaiso,05,Quillota,05501,97572.0,0,0.0,0.0,1.0,0.0,3.0,7.0,3.0,8.0,1.0,5.0,3.0,18.0,20.0,47.0,77.0,192.0,192.0,211.0,206.0,221.0,145.0,121.0,130.0,108.0,118.0,146.0,129.0,105.0,82.0,55.0,26.0,40.0,27.0,33.0,22.0,26.0,15.0,26.0,28.0,16.0,21.0,39.0,47.0,31.0,59.0,64.0,36.0,0.0
Valparaiso,05,Quilpue,05801,167085.0,0,0.0,0.0,1.0,3.0,4.0,9.0,6.0,4.0,5.0,13.0,19.0,46.0,77.0,79.0,108.0,157.0,157.0,222.0,184.0,197.0,150.0,111.0,92.0,88.0,143.0,101.0,100.0,122.0,165.0,143.0,122.0,121.0,156.0,115.0,121.0,119.0,115.0,92.0,107.0,96.0,97.0,116.0,137.0,95.0,105.0,146.0,99.0,0.0
Valparaiso,05,Quintero,05107,36135.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,23.0,23.0,29.0,47.0,55.0,40.0,49.0,45.0,25.0,35.0,34.0,23.0,13.0,13.0,11.0,10.0,26.0,13.0,14.0,17.0,18.0,16.0,15.0,24.0,23.0,15.0,22.0,22.0,7.0,15.0,12.0,11.0,23.0,20.0,28.0,32.0,0.0
Valparaiso,05,Rinconada,05303,11263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,18.0,15.0,19.0,20.0,19.0,15.0,11.0,13.0,11.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0,7.0,4.0,1.0,0.0
Valparaiso,05,San Antonio,05601,96761.0,0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,22.0,36.0,71.0,57.0,98.0,94.0,135.0,143.0,120.0,91.0,93.0,80.0,59.0,78.0,65.0,51.0,47.0,90.0,58.0,95.0,59.0,35.0,36.0,61.0,32.0,9.0,3.0,17.0,24.0,8.0,1.0,1.0,2.0,10.0,19.0,60.0,76.0,87.0,69.0,0.0
Valparaiso,05,San Esteban,05304,20643.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,4.0,11.0,16.0,28.0,18.0,18.0,27.0,27.0,28.0,17.0,11.0,11.0,11.0,9.0,6.0,8.0,2.0,7.0,9.0,15.0,18.0,12.0,20.0,5.0,2.0,2.0,6.0,4.0,5.0,4.0,5.0,9.0,4.0,14.0,19.0,0.0
Valparaiso,05,San Felipe,05701,83494.0,0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,6.0,18.0,59.0,70.0,115.0,183.0,175.0,111.0,132.0,85.0,58.0,39.0,22.0,76.0,96.0,48.0,25.0,32.0,47.0,73.0,53.0,83.0,46.0,48.0,52.0,28.0,21.0,48.0,36.0,21.0,20.0,25.0,27.0,45.0,51.0,61.0,56.0,0.0
Valparaiso,05,Santa Maria,05706,16367.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,15.0,2.0,5.0,8.0,13.0,19.0,31.0,33.0,23.0,28.0,18.0,17.0,10.0,23.0,8.0,9.0,17.0,6.0,3.0,13.0,14.0,11.0,11.0,9.0,5.0,1.0,1.0,10.0,2.0,3.0,3.0,8.0,3.0,2.0,7.0,10.0,4.0,0.0
Valparaiso,05,Santo Domingo,05606,11934.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,12.0,7.0,9.0,33.0,21.0,10.0,10.0,6.0,5.0,1.0,1.0,3.0,0.0,6.0,4.0,16.0,6.0,9.0,1.0,0.0,0.0,4.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,8.0,8.0,12.0,3.0,0.0
Valparaiso,05,Valparaiso,05101,315732.0,0,0.0,0.0,1.0,2.0,11.0,14.0,13.0,20.0,18.0,26.0,81.0,118.0,148.0,234.0,320.0,482.0,547.0,499.0,374.0,329.0,342.0,330.0,322.0,317.0,307.0,333.0,397.0,348.0,432.0,361.0,224.0,261.0,227.0,189.0,169.0,147.0,163.0,206.0,178.0,212.0,206.0,225.0,231.0,318.0,328.0,505.0,354.0,0.0
Valparaiso,05,Villa Alemana,05804,139310.0,0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,5.0,32.0,42.0,53.0,74.0,125.0,186.0,182.0,215.0,138.0,174.0,133.0,100.0,97.0,106.0,122.0,120.0,118.0,120.0,145.0,161.0,104.0,104.0,93.0,112.0,119.0,93.0,52.0,65.0,65.0,66.0,72.0,48.0,71.0,89.0,94.0,151.0,99.0,0.0
Valparaiso,05,Vina del Mar,05109,361371.0,0,0.0,1.0,0.0,5.0,23.0,28.0,21.0,14.0,21.0,25.0,79.0,139.0,198.0,239.0,306.0,411.0,398.0,461.0,426.0,373.0,290.0,275.0,232.0,255.0,346.0,367.0,369.0,390.0,357.0,327.0,218.0,274.0,216.0,191.0,154.0,126.0,129.0,142.0,154.0,172.0,196.0,251.0,253.0,283.0,262.0,421.0,262.0,0.0
Valparaiso,05,Zapallar,05405,7994.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,19.0,13.0,12.0,11.0,9.0,5.0,5.0,10.0,5.0,6.0,11.0,13.0,6.0,7.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,7.0,2.0,9.0,14.0,0.0
Valparaiso,05,Desconocido Valparaiso,,,0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,8.0,6.0,6.0,31.0,24.0,30.0,52.0,41.0,45.0,25.0,22.0,7.0,9.0,8.0,5.0,7.0,14.0,12.0,11.0,7.0,9.0,7.0,7.0,2.0,1.0,0.0,6.0,1.0,1.0,3.0,8.0,4.0,4.0,15.0,18.0,64.0,0.0
Valparaiso,05,Total,,1960170.0,0.0,0.0,1.0,4.0,14.0,81.0,107.0,103.0,94.0,107.0,158.0,383.0,633.0,1010.0,1275.0,1771.0,2630.0,2641.0,2732.0,2517.0,2349.0,1967.0,1785.0,1617.0,1592.0,1895.0,1788.0,1783.0,1848.0,1860.0,1673.0,1154.0,1346.0,1216.0,1021.0,934.0,783.0,729.0,797.0,751.0,745.0,828.0,955.0,1015.0,1257.0,1318.0,1984.0,1466.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metropolitana,13,Alhue,13502,7405.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,10.0,15.0,24.0,13.0,19.0,32.0,28.0,18.0,21.0,14.0,34.0,19.0,31.0,16.0,27.0,14.0,4.0,12.0,6.0,3.0,4.0,16.0,6.0,3.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0
Metropolitana,13,Buin,13402,109641.0,0,0.0,0.0,0.0,0.0,5.0,16.0,10.0,12.0,17.0,21.0,65.0,141.0,188.0,228.0,233.0,282.0,266.0,210.0,170.0,168.0,120.0,104.0,70.0,77.0,113.0,56.0,75.0,77.0,100.0,39.0,68.0,77.0,65.0,51.0,32.0,47.0,45.0,28.0,27.0,46.0,22.0,50.0,66.0,52.0,57.0,84.0,41.0,0.0
Metropolitana,13,Calera de Tango,13403,28525.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,2.0,9.0,23.0,31.0,39.0,69.0,74.0,76.0,56.0,77.0,39.0,32.0,18.0,14.0,10.0,11.0,13.0,7.0,24.0,17.0,4.0,9.0,6.0,7.0,3.0,3.0,8.0,3.0,17.0,5.0,3.0,6.0,8.0,9.0,7.0,11.0,13.0,5.0,0.0
Metropolitana,13,Cerrillos,13102,88956.0,0,0.0,1.0,2.0,1.0,4.0,11.0,13.0,22.0,23.0,65.0,227.0,211.0,279.0,329.0,283.0,350.0,350.0,250.0,186.0,158.0,90.0,93.0,95.0,67.0,43.0,37.0,37.0,36.0,44.0,47.0,30.0,33.0,27.0,39.0,24.0,17.0,26.0,22.0,28.0,14.0,23.0,30.0,42.0,26.0,38.0,45.0,49.0,0.0
Metropolitana,13,Cerro Navia,13103,142465.0,0,0.0,0.0,2.0,10.0,15.0,14.0,13.0,38.0,49.0,111.0,281.0,604.0,715.0,749.0,790.0,774.0,655.0,563.0,334.0,276.0,197.0,144.0,112.0,183.0,122.0,119.0,107.0,102.0,89.0,73.0,63.0,59.0,38.0,56.0,29.0,23.0,40.0,64.0,64.0,73.0,69.0,56.0,66.0,73.0,88.0,144.0,75.0,0.0
Metropolitana,13,Colina,13301,180353.0,0,0.0,1.0,3.0,7.0,27.0,17.0,23.0,17.0,26.0,36.0,136.0,373.0,550.0,618.0,624.0,610.0,423.0,343.0,255.0,176.0,147.0,75.0,59.0,56.0,66.0,56.0,87.0,79.0,82.0,67.0,54.0,52.0,46.0,51.0,40.0,46.0,25.0,30.0,31.0,55.0,30.0,43.0,48.0,65.0,62.0,86.0,74.0,0.0
Metropolitana,13,Conchali,13104,139195.0,0,0.0,0.0,2.0,1.0,17.0,13.0,19.0,41.0,72.0,133.0,391.0,641.0,725.0,686.0,651.0,647.0,563.0,474.0,332.0,279.0,200.0,93.0,113.0,96.0,80.0,98.0,88.0,74.0,79.0,92.0,58.0,73.0,46.0,37.0,47.0,65.0,49.0,38.0,54.0,43.0,45.0,69.0,75.0,50.0,75.0,79.0,47.0,0.0
Metropolitana,13,Curacavi,13503,36430.0,0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,19.0,39.0,69.0,96.0,138.0,98.0,90.0,66.0,53.0,49.0,45.0,41.0,30.0,26.0,21.0,34.0,21.0,56.0,25.0,30.0,12.0,12.0,3.0,8.0,4.0,5.0,21.0,16.0,14.0,12.0,22.0,41.0,32.0,37.0,14.0,45.0,24.0,0.0
Metropolitana,13,El Bosque,13105,172000.0,0,0.0,0.0,0.0,1.0,16.0,22.0,29.0,46.0,51.0,90.0,236.0,419.0,579.0,583.0,742.0,847.0,743.0,572.0,483.0,373.0,246.0,204.0,143.0,112.0,89.0,79.0,99.0,114.0,87.0,69.0,52.0,56.0,70.0,48.0,70.0,71.0,61.0,66.0,59.0,62.0,74.0,73.0,101.0,89.0,121.0,138.0,85.0,0.0
Metropolitana,13,El Monte,13602,40014.0,0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,4.0,3.0,7.0,18.0,40.0,77.0,145.0,101.0,129.0,132.0,155.0,104.0,97.0,69.0,34.0,44.0,42.0,39.0,11.0,10.0,11.0,15.0,13.0,22.0,34.0,13.0,23.0,20.0,8.0,9.0,5.0,7.0,5.0,15.0,4.0,14.0,13.0,9.0,16.0,27.0,0.0
Metropolitana,13,Estacion Central,13106,206792.0,0,0.0,0.0,2.0,3.0,11.0,28.0,34.0,43.0,81.0,172.0,377.0,588.0,675.0,706.0,760.0,711.0,570.0,460.0,322.0,226.0,203.0,127.0,98.0,83.0,79.0,66.0,82.0,91.0,60.0,48.0,39.0,41.0,56.0,52.0,62.0,52.0,54.0,60.0,45.0,45.0,59.0,83.0,100.0,86.0,122.0,128.0,81.0,0.0
Metropolitana,13,Huechuraba,13107,112528.0,0,0.0,1.0,0.0,5.0,20.0,10.0,19.0,19.0,33.0,59.0,219.0,379.0,510.0,459.0,427.0,387.0,301.0,306.0,188.0,152.0,118.0,91.0,87.0,78.0,74.0,69.0,41.0,56.0,58.0,47.0,35.0,38.0,42.0,31.0,37.0,44.0,41.0,52.0,37.0,37.0,37.0,38.0,43.0,62.0,34.0,64.0,36.0,0.0
Metropolitana,13,Independencia,13108,142065.0,0,0.0,0.0,0.0,4.0,15.0,8.0,27.0,48.0,144.0,306.0,569.0,802.0,796.0,793.0,739.0,573.0,424.0,344.0,228.0,205.0,171.0,119.0,82.0,107.0,82.0,87.0,92.0,112.0,70.0,55.0,39.0,56.0,47.0,78.0,55.0,36.0,22.0,30.0,32.0,25.0,39.0,49.0,55.0,54.0,48.0,113.0,72.0,0.0
Metropolitana,13,Isla de Maipo,13603,40171.0,0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,4.0,13.0,25.0,37.0,75.0,90.0,101.0,79.0,77.0,78.0,73.0,114.0,118.0,77.0,72.0,64.0,40.0,51.0,51.0,17.0,20.0,13.0,24.0,26.0,17.0,30.0,59.0,37.0,15.0,11.0,10.0,10.0,14.0,17.0,9.0,6.0,18.0,11.0,0.0
Metropolitana,13,La Cisterna,13109,100434.0,0,0.0,0.0,0.0,2.0,11.0,12.0,17.0,17.0,26.0,63.0,129.0,250.0,346.0,336.0,451.0,402.0,316.0,285.0,191.0,123.0,122.0,58.0,66.0,56.0,57.0,51.0,56.0,44.0,61.0,38.0,37.0,30.0,33.0,49.0,45.0,32.0,47.0,30.0,28.0,41.0,34.0,45.0,52.0,64.0,67.0,66.0,32.0,0.0
Metropolitana,13,La Florida,13110,402433.0,0,0.0,1.0,3.0,12.0,29.0,59.0,64.0,80.0,110.0,225.0,609.0,1083.0,1564.0,1754.0,1638.0,1673.0,1222.0,1105.0,827.0,530.0,411.0,277.0,261.0,201.0,213.0,165.0,163.0,208.0,233.0,199.0,180.0,149.0,127.0,139.0,136.0,112.0,118.0,120.0,110.0,138.0,150.0,176.0,211.0,256.0,267.0,325.0,180.0,0.0
Metropolitana,13,La Granja,13111,122557.0,0,0.0,0.0,0.0,1.0,6.0,15.0,32.0,21.0,19.0,76.0,280.0,632.0,936.0,1031.0,810.0,813.0,648.0,531.0,365.0,349.0,198.0,105.0,106.0,71.0,92.0,67.0,51.0,53.0,68.0,66.0,79.0,77.0,76.0,58.0,66.0,41.0,40.0,45.0,62.0,65.0,42.0,43.0,49.0,65.0,97.0,85.0,61.0,0.0
Metropolitana,13,La Pintana,13112,189335.0,0,0.0,1.0,1.0,4.0,11.0,19.0,35.0,49.0,95.0,165.0,388.0,866.0,1036.0,1317.0,1448.0,1438.0,1004.0,799.0,560.0,366.0,248.0,212.0,186.0,206.0,208.0,146.0,150.0,148.0,136.0,90.0,69.0,97.0,61.0,81.0,74.0,90.0,75.0,90.0,74.0,92.0,99.0,81.0,78.0,69.0,84.0,144.0,101.0,0.0
Metropolitana,13,La Reina,13113,100252.0,0,0.0,0.0,0.0,12.0,17.0,13.0,19.0,8.0,13.0,40.0,74.0,128.0,225.0,307.0,256.0,246.0,218.0,185.0,132.0,121.0,74.0,48.0,36.0,51.0,39.0,54.0,56.0,30.0,30.0,30.0,23.0,37.0,45.0,31.0,23.0,26.0,34.0,23.0,31.0,19.0,20.0,27.0,42.0,39.0,49.0,67.0,30.0,0.0
Metropolitana,13,Lampa,13302,126898.0,0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,13.0,20.0,53.0,140.0,294.0,358.0,406.0,385.0,438.0,363.0,246.0,193.0,162.0,151.0,106.0,67.0,64.0,97.0,48.0,59.0,60.0,65.0,39.0,27.0,32.0,35.0,32.0,25.0,12.0,42.0,36.0,38.0,18.0,26.0,28.0,41.0,43.0,52.0,67.0,34.0,0.0
Metropolitana,13,Las Condes,13114,330759.0,0,1.0,1.0,18.0,59.0,128.0,71.0,43.0,37.0,31.0,74.0,247.0,521.0,716.0,783.0,700.0,593.0,519.0,399.0,323.0,239.0,149.0,135.0,129.0,115.0,91.0,99.0,97.0,84.0,92.0,116.0,96.0,128.0,132.0,117.0,115.0,108.0,74.0,96.0,68.0,104.0,112.0,114.0,139.0,168.0,193.0,204.0,174.0,0.0
Metropolitana,13,Lo Barnechea,13115,124076.0,0,0.0,0.0,2.0,15.0,54.0,30.0,20.0,37.0,39.0,66.0,152.0,281.0,402.0,427.0,421.0,430.0,321.0,185.0,134.0,110.0,57.0,64.0,56.0,57.0,49.0,62.0,70.0,66.0,57.0,32.0,21.0,40.0,44.0,60.0,36.0,39.0,46.0,54.0,26.0,43.0,36.0,35.0,83.0,71.0,82.0,76.0,102.0,0.0
